"","Estimate"
"22522",46391.7525388479
"22523",77241.4782606324
"22524",4928.96754287988
"22525",11371.1561489601
"22526",37858.7391387721
"22527",21114.6237862225
"22528",36073.6734968679
"22529",18161.0186116416
"22530",44196.4902182005
"22531",18134.5995921832
"22532",19146.3107419349
"22533",61382.7770039157
"22534",51992.3414328661
"22535",34923.9497266476
"22536",47353.7046293896
"22537",89426.2874666876
"22538",196301.17261014
"22539",47997.4025580856
"22540",116047.548957618
"22541",44527.2309074389
"22542",52040.099004699
"22543",29296.6957454065
"22544",29957.7954777651
"22545",56375.3385087565
"22546",83523.3111175923
"22547",18671.1695780225
"22548",11629.744183698
"22549",144083.228463668
"22550",21462.5723542169
"22551",39602.9058601074
"22552",20683.9270308717
"22553",27951.5416300891
"22554",26635.9666561608
"22555",31021.7483210404
"22556",72169.1852488506
"22557",10001.5598876699
"22558",235611.780030615
"22559",44525.4182649577
"22560",18055.6174551519
"22561",50906.1605581132
"22562",15180.9152883851
"22563",20851.8586489914
"22564",84075.218634371
"22565",12135.6047888989
"22566",31907.4771317834
"22567",38782.3905204405
"22568",6048.0646108244
"22569",24761.8159625032
"22570",39378.0881711737
"22571",27546.2835957934
"22572",30256.5535619098
"22573",42577.1899470919
"22574",47088.8463905047
"22575",49693.9651661813
"22576",28822.4952205955
"22577",31405.320365411
"22578",16695.7008342942
"22579",77014.2737145717
"22580",19480.9481394076
"22581",14380.5422153423
"22582",129926.670649534
"22583",35103.4781852369
"22584",38281.7691200161
"22585",127751.455358059
"22586",64514.9539134409
"22587",47889.6218015432
"22588",19305.7185176642
"22589",72901.4016918689
"22590",10635.6606009545
"22591",45565.6066632176
"22592",29294.3060104137
"22593",24312.4607280115
"22594",16000.8326030526
"22595",24272.4453162475
"22596",46718.016295735
"22597",23536.4115827265
"22598",97916.3049335319
"22599",97664.08619309
"22600",40054.1578542461
"22601",16978.5264783285
"22602",21505.9753774484
"22603",21303.255620158
"22604",17458.2745632655
"22605",30640.6558855574
"22606",53620.358004131
"22607",19530.1127337116
"22608",23900.9929553912
"22609",41585.4271242834
"22610",17513.215049045
"22611",53258.7392491607
"22612",72356.0627085969
"22613",38451.8781367941
"22614",46426.2653677352
"22615",25770.8696758125
"22616",50423.2835217659
"22617",97561.3513237339
"22618",66245.1067650831
"22619",131498.198351168
"22620",12767.5403155694
"22621",43724.082481947
"22622",20351.6780583467
"22623",54464.5014226584
"22624",28287.9300460739
"22625",30094.6863132831
"22626",58414.2484538499
"22627",47758.9196573765
"22628",22703.6776762543
"22629",134054.376075937
"22630",21277.1761510171
"22631",24550.9315958563
"22632",52067.5161336654
"22633",243893.256921217
"22634",49864.4048158367
"22635",44694.4764572706
"22636",24172.5206312038
"22637",30989.1507361885
"22638",20544.309714103
"22639",122872.826509397
"22640",13419.0668650711
"22641",30012.5553310444
"22642",32904.6554860571
"22643",20766.9714951615
"22644",19560.800677425
"22645",20448.5010946109
"22646",19869.0909208027
"22647",82719.7864767847
"22648",114616.169871119
"22649",20523.6676156074
"22650",44896.2796289363
"22651",33726.3716570238
"22652",29284.6381781887
"22653",18404.6095736754
"22654",55478.90237142
"22655",23936.9573613017
"22656",27493.625681831
"22657",33483.0261111995
"22658",45564.8355674158
"22659",62955.7452892709
"22660",45509.4070006302
"22661",64863.7845625172
"22662",84469.0753197363
"22663",183054.446385565
"22664",21507.1319546617
"22665",43499.9745595894
"22666",27365.8867756509
"22667",28217.2170653915
"22668",38918.9947537334
"22669",186846.363839387
"22670",117317.968509947
"22671",55966.2949271315
"22672",17040.9545872572
"22673",47170.4526307648
"22674",141080.103075284
"22675",61944.780770938
"22676",41443.1499217432
"22677",29659.2215831194
"22678",158451.172822562
"22679",37961.1221495242
"22680",96121.7381932528
"22681",68715.0585304459
"22682",24255.1310294461
"22683",41507.9070852673
"22684",49243.6233061617
"22685",52997.2074925317
"22686",48185.1942711951
"22687",49038.948095565
"22688",80268.6501597418
"22689",23956.643648228
"22690",28928.8276111942
"22691",53187.9719201884
"22692",89366.1139192272
"22693",62149.2221883648
"22694",38403.6052477746
"22695",58417.633665821
"22696",62697.5360351428
"22697",17301.0028781831
"22698",41021.1951864639
"22699",76936.3056267247
"22700",22889.1893890902
"22701",118479.282794538
"22702",24688.5663934776
"22703",65087.9753853471
"22704",5866.68062806278
"22705",11136.0282786135
"22706",46478.2508353991
"22707",23740.64981262
"22708",14763.2821602634
"22709",60706.6905053041
"22710",20876.7645335273
"22711",37497.5962133608
"22712",27026.9349920651
"22713",59604.4138168715
"22714",16933.4436626925
"22715",61327.9120449336
"22716",91176.9228707937
"22717",11612.2504288062
"22718",18948.1972427092
"22719",54626.4550387716
"22720",55448.526317004
"22721",18958.7940322308
"22722",32064.7703375733
"22723",67201.1620510102
"22724",20109.5102949034
"22725",21489.2658556093
"22726",12179.7496368019
"22727",38800.3704275815
"22728",18691.0623829878
"22729",22815.2621940614
"22730",5826.6063476081
"22731",16701.6771812021
"22732",49227.7629656778
"22733",25775.3351922249
"22734",37118.9720649204
"22735",34800.3913126698
"22736",33846.0588645008
"22737",28691.0408365818
"22738",13689.5319414695
"22739",11092.2582721744
"22740",77167.5900298176
"22741",51115.9621819465
"22742",33310.4496550924
"22743",73202.178747402
"22744",51381.9999498539
"22745",15837.4067320582
"22746",51744.076206312
"22747",32329.6241304768
"22748",33941.8211446397
"22749",41088.9619223355
"22750",29848.7961679987
"22751",40503.9488179386
"22752",64085.0595994915
"22753",20891.62152317
"22754",5160.91284799256
"22755",39282.3771732588
"22756",26393.6627772822
"22757",22553.571023407
"22758",51392.1713456081
"22759",26974.0454303378
"22760",42099.4144291421
"22761",156068.384225589
"22762",38989.3337458153
"22763",34919.6114465355
"22764",49849.470013196
"22765",32299.2437443805
"22766",45320.8748662921
"22767",33350.0983512332
"22768",62853.8085778088
"22769",24229.5610001223
"22770",15003.7443877804
"22771",28476.1097271422
"22772",31644.5211202018
"22773",74826.4879381245
"22774",74130.6387608671
"22775",33860.2480686307
"22776",7008.36729792766
"22777",77459.8873481451
"22778",30846.0031929153
"22779",90239.1013642834
"22780",127703.413148318
"22781",20685.0806107704
"22782",29255.4112113862
"22783",102378.76028554
"22784",57237.7068033412
"22785",18920.562844529
"22786",50091.8829240421
"22787",30374.370506448
"22788",13293.3118933077
"22789",24461.1563545855
"22790",15623.3949574303
"22791",16854.4105979272
"22792",11215.0974691174
"22793",93734.4081274411
"22794",44945.7285454134
"22795",41302.1738968134
"22796",28140.0826076449
"22797",34673.590064817
"22798",61871.1647144993
"22799",27382.0393096931
"22800",24866.252107088
"22801",51845.1961822984
"22802",15145.3866305464
"22803",23467.7961787469
"22804",16233.3092394054
"22805",25953.9602091079
"22806",105872.652113945
"22807",67180.212174117
"22808",43260.4729024063
"22809",60816.149453427
"22810",40342.0037571302
"22811",7389.6038252257
"22812",41510.2042092379
"22813",36778.5719502299
"22814",16990.5046208452
"22815",30561.7585932659
"22816",8707.81548357253
"22817",73678.7144994772
"22818",29662.819027118
"22819",16797.5170364645
"22820",40087.4621431672
"22821",57496.0550368715
"22822",32770.836715563
"22823",41822.3950744938
"22824",30286.9645718355
"22825",11492.9690563455
"22826",20783.4846462337
"22827",49776.3420569824
"22828",47130.9356212511
"22829",208843.922092758
"22830",58891.9239822783
"22831",48684.5437541375
"22832",25410.107352816
"22833",38750.5639778735
"22834",23010.3647627269
"22835",43405.3836149726
"22836",48180.7510346624
"22837",20563.3069593954
"22838",63213.5353850662
"22839",38219.1222377647
"22840",13216.7574665862
"22841",72696.8581569058
"22842",65008.5570227233
"22843",37155.5612625965
"22844",115936.431765774
"22845",61457.119545034
"22846",25818.2009005308
"22847",45020.1101954775
"22848",34769.3885235561
"22849",76532.5152066153
"22850",11850.5055481521
"22851",29481.6462737554
"22852",60860.4617761469
"22853",5063.97403297211
"22854",44052.2072587659
"22855",30382.3809028978
"22856",34256.1783541991
"22857",20275.2992341858
"22858",41502.6804772866
"22859",105041.87745514
"22860",28136.2717553673
"22861",27697.8190961015
"22862",16794.6326914656
"22863",33364.3712030495
"22864",50380.9619522793
"22865",18213.278742294
"22866",59478.4308637258
"22867",20661.6053465916
"22868",36251.3227491954
"22869",33921.2294616179
"22870",7209.5796574874
"22871",49014.3724930229
"22872",55642.62605418
"22873",51918.0548921177
"22874",34554.8940898009
"22875",36004.0362113723
"22876",8340.63495812982
"22877",54466.9717983896
"22878",25791.2704168144
"22879",20502.7639518721
"22880",37688.8434289999
"22881",35734.5396309789
"22882",11535.0945899681
"22883",58097.2804009509
"22884",23941.1986141842
"22885",34145.909805419
"22886",23833.7638816237
"22887",29691.9298689468
"22888",35568.4604874157
"22889",9408.96325526571
"22890",13299.571833151
"22891",27238.5961831529
"22892",20186.3486003733
"22893",87132.6765563875
"22894",44383.7955798402
"22895",28204.1132180679
"22896",32349.4609072416
"22897",86795.053792107
"22898",51369.4248342557
"22899",46756.2509647872
"22900",33595.8986983224
"22901",25632.7762372137
"22902",55873.8950332791
"22903",46081.6049859746
"22904",78766.8464862674
"22905",21486.3955967365
"22906",16182.6177312939
"22907",36716.3266393849
"22908",29087.1650015632
"22909",49875.2832469399
"22910",16361.0248772887
"22911",49197.5778135861
"22912",21949.7014878728
"22913",45446.3221822183
"22914",18443.2814362766
"22915",83889.3932821001
"22916",17809.4816574706
"22917",53619.3063398519
"22918",75232.309978414
"22919",11787.0154385004
"22920",59033.4449664913
"22921",21567.4190159852
"22922",16854.3418897425
"22923",55377.9673589687
"22924",10210.6101216641
"22925",50830.5207967978
"22926",131222.574178976
"22927",52531.2775367762
"22928",35184.4267259682
"22929",43642.005341534
"22930",11711.0660883686
"22931",7197.94115176549
"22932",23295.7625799502
"22933",14271.5245471074
"22934",24148.6794062548
"22935",32522.7015401392
"22936",18298.8640625903
"22937",21347.0863517486
"22938",38370.21840106
"22939",31265.3198703097
"22940",142615.482087524
"22941",22192.3552938802
"22942",51796.6413801701
"22943",154035.607773416
"22944",28309.214231743
"22945",20256.2279470496
"22946",17253.8084012613
"22947",16850.3142557496
"22948",29869.3933078295
"22949",7461.9757962219
"22950",7639.26347072538
"22951",32673.9419217121
"22952",81119.6397736466
"22953",37803.6908962692
"22954",30113.2025530345
"22955",11602.0502847752
"22956",20670.1056086457
"22957",18346.9679420522
"22958",30706.7728498042
"22959",48492.1278905837
"22960",9808.86690583967
"22961",13024.0233606768
"22962",107622.956020319
"22963",61115.4883628232
"22964",24934.0183622294
"22965",39050.056584636
"22966",24984.7098247552
"22967",13362.0267762155
"22968",22579.4632859796
"22969",56940.2361622812
"22970",19718.9576507403
"22971",17565.5812929547
"22972",12910.4912061183
"22973",28719.6993040873
"22974",21923.6078224622
"22975",51192.0769994514
"22976",38587.637277843
"22977",47786.978651219
"22978",41991.1552909504
"22979",17087.6437301685
"22980",42054.3521344923
"22981",30121.8503655411
"22982",26436.866538466
"22983",41171.0558655127
"22984",90814.3793741142
"22985",14605.8157478423
"22986",17311.351070185
"22987",124286.773528371
"22988",57149.2168572853
"22989",32134.4482584069
"22990",34380.937040609
"22991",16959.5577261209
"22992",6953.04055219488
"22993",119210.194886025
"22994",44070.4832294092
"22995",18590.5725382684
"22996",38030.8166108767
"22997",69268.5619308307
"22998",49256.3182544865
"22999",49070.8116717216
"23000",27847.2417772096
"23001",80118.5825086453
"23002",96020.573414014
"23003",40214.0864304894
"23004",28035.5435613207
"23005",25260.9645634293
"23006",23286.2881321874
"23007",51353.0450015485
"23008",50602.8552527696
"23009",39432.19086161
"23010",160025.992208592
"23011",29931.2107741043
"23012",24973.8742415277
"23013",64574.6802345551
"23014",45614.3380143783
"23015",125031.456161924
"23016",86286.7014055585
"23017",24318.2339136546
"23018",23246.9570449117
"23019",25363.7096339897
"23020",41905.7042975195
"23021",117761.3446082
"23022",16561.5517803378
"23023",29695.1819372903
"23024",10317.5649943141
"23025",17633.1224571149
"23026",53010.3979819593
"23027",28194.2280835917
"23028",73330.4898892042
"23029",12925.953821924
"23030",33254.5215376632
"23031",42065.3750448264
"23032",30789.75522163
"23033",22529.7209250788
"23034",24908.3756052376
"23035",29692.6862657529
"23036",90861.5312088244
"23037",58625.6689108325
"23038",67633.660633681
"23039",86828.2142794012
"23040",47555.5306024599
"23041",119924.23289666
"23042",10097.9632705243
"23043",27135.9861522089
"23044",65463.6261882978
"23045",5855.59939303567
"23046",97100.3580719876
"23047",32744.7318517237
"23048",12214.3612200841
"23049",75874.3122507241
"23050",11484.3664720336
"23051",21524.8962264073
"23052",118456.318035855
"23053",167124.867597579
"23054",18490.0602322059
"23055",60509.1510864894
"23056",38755.7217811073
"23057",15355.4635914734
"23058",70936.2630758043
"23059",107659.554459178
"23060",29647.6125139434
"23061",26792.8132947999
"23062",75157.1293566111
"23063",11603.3818092857
"23064",23746.3929887143
"23065",41101.0504732113
"23066",60190.4203837476
"23067",33839.1348165144
"23068",19567.5884235347
"23069",9239.13408443514
"23070",19269.7375733636
"23071",16406.2702624816
"23072",19128.7226500608
"23073",55988.5051012753
"23074",12616.7250911785
"23075",35064.6817682254
"23076",45997.6382792267
"23077",34431.8931134866
"23078",23995.7155064985
"23079",90965.3666058762
"23080",31728.5023327408
"23081",61194.1539402786
"23082",61595.0854523278
"23083",12755.7347469612
"23084",30024.5291345108
"23085",62799.0919780541
"23086",20806.3319714697
"23087",20301.7194038726
"23088",136031.116496706
"23089",43912.043423454
"23090",37910.7797733188
"23091",30263.0759385086
"23092",34783.2990186395
"23093",10905.3244537832
"23094",30992.4221399595
"23095",17042.5499379607
"23096",34023.5357109776
"23097",29961.4636534698
"23098",38146.0450479346
"23099",13819.1575208625
"23100",27205.2257742376
"23101",77055.5561780689
"23102",42866.1659341763
"23103",8739.74173536411
"23104",101563.091870015
"23105",72235.8011348138
"23106",35195.6253331273
"23107",50949.9367630435
"23108",10845.5206875799
"23109",19964.6548021494
"23110",27830.8263970731
"23111",43942.3594875141
"23112",64932.4476697946
"23113",54685.3657196304
"23114",79202.2768078497
"23115",23796.2932304513
"23116",32085.0294873446
"23117",60418.919645005
"23118",8954.61323416321
"23119",12920.8985240361
"23120",34829.7159657022
"23121",42375.0820005227
"23122",23943.5395994621
"23123",68005.4407698
"23124",35398.1210272223
"23125",28497.382093863
"23126",55193.7813392864
"23127",12128.5690364059
"23128",45775.746425619
"23129",13012.6649865635
"23130",16021.216657966
"23131",48204.1126388767
"23132",43185.139190769
"23133",31033.0265503836
"23134",229696.339744464
"23135",49598.2314300232
"23136",17108.9878993037
"23137",79642.2656183404
"23138",26486.1252429719
"23139",25347.2641407855
"23140",17548.5893378315
"23141",56320.9183644021
"23142",54161.2233655476
"23143",32631.680362532
"23144",10785.0542786641
"23145",48440.1813445673
"23146",31332.8347399455
"23147",27758.5665981542
"23148",10499.8593033884
